geo_key,county_name,electoral_district_name,township_name,village_name,candidate_no,candidate_name,party_name,gender,age,incumbent,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,electoral_district,township,village
'06'012'002005,NA,NA,NA,龍門村,2,楊曜,NA,'1,46,N,*,525,54.12,970,11,981,1621,60.52,'06,'012,'01,'002,'0054
'06'012'002005,NA,NA,NA,菓葉村,1,林炳坤,NA,'1,64,Y,NA,119,32.6,365,7,372,671,55.44,'06,'012,'01,'002,'0055
'06'012'002005,NA,NA,NA,菓葉村,2,楊曜,NA,'1,46,N,*,246,67.4,365,7,372,671,55.44,'06,'012,'01,'002,'0055
'06'012'003005,NA,NA,NA,中屯村,1,林炳坤,NA,'1,64,Y,NA,177,58.42,303,2,305,463,65.87,'06,'012,'01,'003,'0056
'06'012'003005,NA,NA,NA,中屯村,2,楊曜,NA,'1,46,N,*,126,41.58,303,2,305,463,65.87,'06,'012,'01,'003,'0056
'06'012'003005,NA,NA,NA,講美村,1,林炳坤,NA,'1,64,Y,NA,166,46.89,354,6,360,584,61.64,'06,'012,'01,'003,'0057
'06'012'003005,NA,NA,NA,講美村,2,楊曜,NA,'1,46,N,*,188,53.11,354,6,360,584,61.64,'06,'012,'01,'003,'0057
'06'012'003005,NA,NA,NA,城前村,1,林炳坤,NA,'1,64,Y,NA,42,70,60,2,62,98,63.27,'06,'012,'01,'003,'0058
'06'012'003005,NA,NA,NA,城前村,2,楊曜,NA,'1,46,N,*,18,30,60,2,62,98,63.27,'06,'012,'01,'003,'0058
'06'012'003005,NA,NA,NA,鎮海村,1,林炳坤,NA,'1,64,Y,NA,52,67.53,77,1,78,128,60.94,'06,'012,'01,'003,'0059
'06'012'003005,NA,NA,NA,鎮海村,2,楊曜,NA,'1,46,N,*,25,32.47,77,1,78,128,60.94,'06,'012,'01,'003,'0059
'06'012'003006,NA,NA,NA,港子村,1,林炳坤,NA,'1,64,Y,NA,97,59.88,162,2,164,292,56.16,'06,'012,'01,'003,'0060
'06'012'003006,NA,NA,NA,港子村,2,楊曜,NA,'1,46,N,*,65,40.12,162,2,164,292,56.16,'06,'012,'01,'003,'0060
'06'012'003006,NA,NA,NA,岐頭村,1,林炳坤,NA,'1,64,Y,NA,71,66.36,107,5,112,225,49.78,'06,'012,'01,'003,'0061
'06'012'003006,NA,NA,NA,岐頭村,2,楊曜,NA,'1,46,N,*,36,33.64,107,5,112,225,49.78,'06,'012,'01,'003,'0061
'06'012'003006,NA,NA,NA,小赤村,1,林炳坤,NA,'1,64,Y,NA,57,62.64,91,3,94,161,58.39,'06,'012,'01,'003,'0062
'06'012'003006,NA,NA,NA,小赤村,2,楊曜,NA,'1,46,N,*,34,37.36,91,3,94,161,58.39,'06,'012,'01,'003,'0062
'06'012'003006,NA,NA,NA,赤崁村,1,林炳坤,NA,'1,64,Y,NA,462,54.42,849,13,862,1421,60.66,'06,'012,'01,'003,'0063
'06'012'003006,NA,NA,NA,赤崁村,2,楊曜,NA,'1,46,N,*,387,45.58,849,13,862,1421,60.66,'06,'012,'01,'003,'0063
'06'012'003006,NA,NA,NA,瓦硐村,1,林炳坤,NA,'1,64,Y,NA,88,62.41,141,2,143,267,53.56,'06,'012,'01,'003,'0064
'06'012'003006,NA,NA,NA,瓦硐村,2,楊曜,NA,'1,46,N,*,53,37.59,141,2,143,267,53.56,'06,'012,'01,'003,'0064
'06'012'003006,NA,NA,NA,後寮村,1,林炳坤,NA,'1,64,Y,NA,124,39.12,317,9,326,655,49.77,'06,'012,'01,'003,'0065
'06'012'003006,NA,NA,NA,後寮村,2,楊曜,NA,'1,46,N,*,193,60.88,317,9,326,655,49.77,'06,'012,'01,'003,'0065
'06'012'003006,NA,NA,NA,通梁村,1,林炳坤,NA,'1,64,Y,NA,206,48.7,423,8,431,715,60.28,'06,'012,'01,'003,'0066
'06'012'003006,NA,NA,NA,通梁村,2,楊曜,NA,'1,46,N,*,217,51.3,423,8,431,715,60.28,'06,'012,'01,'003,'0066
'06'012'003006,NA,NA,NA,吉貝村,1,林炳坤,NA,'1,64,Y,NA,220,43.65,504,5,509,1271,40.05,'06,'012,'01,'003,'0067
'06'012'003006,NA,NA,NA,吉貝村,2,楊曜,NA,'1,46,N,*,284,56.35,504,5,509,1271,40.05,'06,'012,'01,'003,'0067
'06'012'003006,NA,NA,NA,鳥嶼村,1,林炳坤,NA,'1,64,Y,NA,254,65.8,386,10,396,1024,38.67,'06,'012,'01,'003,'0068
'06'012'003006,NA,NA,NA,鳥嶼村,2,楊曜,NA,'1,46,N,*,132,34.2,386,10,396,1024,38.67,'06,'012,'01,'003,'0068
'06'012'003006,NA,NA,NA,員貝村,1,林炳坤,NA,'1,64,Y,NA,69,67.65,102,2,104,224,46.43,'06,'012,'01,'003,'0069
'06'012'003006,NA,NA,NA,員貝村,2,楊曜,NA,'1,46,N,*,33,32.35,102,2,104,224,46.43,'06,'012,'01,'003,'0069
'06'012'003007,NA,NA,NA,大倉村,1,林炳坤,NA,'1,64,Y,NA,41,45.56,90,3,93,220,42.27,'06,'012,'01,'003,'0070
'06'012'003007,NA,NA,NA,大倉村,2,楊曜,NA,'1,46,N,*,49,54.44,90,3,93,220,42.27,'06,'012,'01,'003,'0070
'06'012'004007,NA,NA,NA,橫礁村,1,林炳坤,NA,'1,64,Y,NA,63,39.13,161,0,161,255,63.14,'06,'012,'01,'004,'0071
'06'012'004007,NA,NA,NA,橫礁村,2,楊曜,NA,'1,46,N,*,98,60.87,161,0,161,255,63.14,'06,'012,'01,'004,'0071
'06'012'004007,NA,NA,NA,合界村,1,林炳坤,NA,'1,64,Y,NA,22,9.52,231,8,239,408,58.58,'06,'012,'01,'004,'0072
'06'012'004007,NA,NA,NA,合界村,2,楊曜,NA,'1,46,N,*,209,90.48,231,8,239,408,58.58,'06,'012,'01,'004,'0072
'06'012'004007,NA,NA,NA,竹灣村,1,林炳坤,NA,'1,64,Y,NA,165,37.5,440,12,452,795,56.86,'06,'012,'01,'004,'0073
'06'012'004007,NA,NA,NA,竹灣村,2,楊曜,NA,'1,46,N,*,275,62.5,440,12,452,795,56.86,'06,'012,'01,'004,'0073
'06'012'004007,NA,NA,NA,小門村,1,林炳坤,NA,'1,64,Y,NA,73,47.71,153,11,164,285,57.54,'06,'012,'01,'004,'0074
'06'012'004007,NA,NA,NA,小門村,2,楊曜,NA,'1,46,N,*,80,52.29,153,11,164,285,57.54,'06,'012,'01,'004,'0074
'06'012'004007,NA,NA,NA,大池村,1,林炳坤,NA,'1,64,Y,NA,88,25.73,342,10,352,630,55.87,'06,'012,'01,'004,'0075
'06'012'004007,NA,NA,NA,大池村,2,楊曜,NA,'1,46,N,*,254,74.27,342,10,352,630,55.87,'06,'012,'01,'004,'0075
'06'012'004007,NA,NA,NA,二崁村,1,林炳坤,NA,'1,64,Y,NA,28,36.84,76,1,77,159,48.43,'06,'012,'01,'004,'0076
'06'012'004007,NA,NA,NA,二崁村,2,楊曜,NA,'1,46,N,*,48,63.16,76,1,77,159,48.43,'06,'012,'01,'004,'0076
'06'012'004007,NA,NA,NA,池東村,1,林炳坤,NA,'1,64,Y,NA,129,40.31,320,10,330,554,59.57,'06,'012,'01,'004,'0077
'06'012'004007,NA,NA,NA,池東村,2,楊曜,NA,'1,46,N,*,191,59.69,320,10,330,554,59.57,'06,'012,'01,'004,'0077
'06'012'004007,NA,NA,NA,池西村,1,林炳坤,NA,'1,64,Y,NA,27,25.47,106,1,107,186,57.53,'06,'012,'01,'004,'0078
'06'012'004007,NA,NA,NA,池西村,2,楊曜,NA,'1,46,N,*,79,74.53,106,1,107,186,57.53,'06,'012,'01,'004,'0078
'06'012'004007,NA,NA,NA,赤馬村,1,林炳坤,NA,'1,64,Y,NA,43,15.19,283,5,288,547,52.65,'06,'012,'01,'004,'0079
'06'012'004007,NA,NA,NA,赤馬村,2,楊曜,NA,'1,46,N,*,240,84.81,283,5,288,547,52.65,'06,'012,'01,'004,'0079
'06'012'004008,NA,NA,NA,內垵村,1,林炳坤,NA,'1,64,Y,NA,120,18.43,651,9,660,1173,56.27,'06,'012,'01,'004,'0080
'06'012'004008,NA,NA,NA,內垵村,2,楊曜,NA,'1,46,N,*,531,81.57,651,9,660,1173,56.27,'06,'012,'01,'004,'0080
'06'012'004008,NA,NA,NA,外垵村,1,林炳坤,NA,'1,64,Y,NA,644,60.87,1058,18,1076,1896,56.75,'06,'012,'01,'004,'0081
'06'012'004008,NA,NA,NA,外垵村,2,楊曜,NA,'1,46,N,*,414,39.13,1058,18,1076,1896,56.75,'06,'012,'01,'004,'0081
'06'012'005008,NA,NA,NA,東安村,1,林炳坤,NA,'1,64,Y,NA,100,40.82,245,5,250,545,45.87,'06,'012,'01,'005,'0082
'06'012'005008,NA,NA,NA,東安村,2,楊曜,NA,'1,46,N,*,145,59.18,245,5,250,545,45.87,'06,'012,'01,'005,'0082
'06'012'005008,NA,NA,NA,西安村,1,林炳坤,NA,'1,64,Y,NA,86,56.95,151,3,154,359,42.9,'06,'012,'01,'005,'0083
'06'012'005008,NA,NA,NA,西安村,2,楊曜,NA,'1,46,N,*,65,43.05,151,3,154,359,42.9,'06,'012,'01,'005,'0083
'06'012'005008,NA,NA,NA,中社村,1,林炳坤,NA,'1,64,Y,NA,51,61.45,83,3,86,261,32.95,'06,'012,'01,'005,'0084
'06'012'005008,NA,NA,NA,中社村,2,楊曜,NA,'1,46,N,*,32,38.55,83,3,86,261,32.95,'06,'012,'01,'005,'0084
'06'012'005008,NA,NA,NA,水垵村,1,林炳坤,NA,'1,64,Y,NA,38,32.76,116,3,119,330,36.06,'06,'012,'01,'005,'0085
'06'012'005008,NA,NA,NA,水垵村,2,楊曜,NA,'1,46,N,*,78,67.24,116,3,119,330,36.06,'06,'012,'01,'005,'0085
'06'012'005008,NA,NA,NA,將軍村,1,林炳坤,NA,'1,64,Y,NA,140,28.17,497,11,508,1247,40.74,'06,'012,'01,'005,'0086
'06'012'005008,NA,NA,NA,將軍村,2,楊曜,NA,'1,46,N,*,357,71.83,497,11,508,1247,40.74,'06,'012,'01,'005,'0086
'06'012'005008,NA,NA,NA,東吉村,1,林炳坤,NA,'1,64,Y,NA,11,36.67,30,1,31,280,11.07,'06,'012,'01,'005,'0087
'06'012'005008,NA,NA,NA,東吉村,2,楊曜,NA,'1,46,N,*,19,63.33,30,1,31,280,11.07,'06,'012,'01,'005,'0087
'06'012'005008,NA,NA,NA,東坪村,1,林炳坤,NA,'1,64,Y,NA,23,31.94,72,2,74,381,19.42,'06,'012,'01,'005,'0088
'06'012'005008,NA,NA,NA,東坪村,2,楊曜,NA,'1,46,N,*,49,68.06,72,2,74,381,19.42,'06,'012,'01,'005,'0088
'06'012'005008,NA,NA,NA,西坪村,1,林炳坤,NA,'1,64,Y,NA,22,55,40,1,41,202,20.3,'06,'012,'01,'005,'0089
'06'012'005008,NA,NA,NA,西坪村,2,楊曜,NA,'1,46,N,*,18,45,40,1,41,202,20.3,'06,'012,'01,'005,'0089
'06'012'005009,NA,NA,NA,花嶼村,1,林炳坤,NA,'1,64,Y,NA,15,18.52,81,8,89,262,33.97,'06,'012,'01,'005,'0090
'06'012'005009,NA,NA,NA,花嶼村,2,楊曜,NA,'1,46,N,*,66,81.48,81,8,89,262,33.97,'06,'012,'01,'005,'0090
'06'012'006009,NA,NA,NA,東湖村,1,林炳坤,NA,'1,64,Y,NA,61,69.32,88,5,93,231,40.26,'06,'012,'01,'006,'0091
'06'012'006009,NA,NA,NA,東湖村,2,楊曜,NA,'1,46,N,*,27,30.68,88,5,93,231,40.26,'06,'012,'01,'006,'0091
'06'012'006009,NA,NA,NA,西湖村,1,林炳坤,NA,'1,64,Y,NA,123,67.58,182,7,189,494,38.26,'06,'012,'01,'006,'0092
'06'012'006009,NA,NA,NA,西湖村,2,楊曜,NA,'1,46,N,*,59,32.42,182,7,189,494,38.26,'06,'012,'01,'006,'0092
'06'012'006009,NA,NA,NA,中和村,1,林炳坤,NA,'1,64,Y,NA,134,63.21,212,5,217,532,40.79,'06,'012,'01,'006,'0093
'06'012'006009,NA,NA,NA,中和村,2,楊曜,NA,'1,46,N,*,78,36.79,212,5,217,532,40.79,'06,'012,'01,'006,'0093
'06'012'006009,NA,NA,NA,平和村,1,林炳坤,NA,'1,64,Y,NA,66,55.46,119,2,121,331,36.56,'06,'012,'01,'006,'0094
'06'012'006009,NA,NA,NA,平和村,2,楊曜,NA,'1,46,N,*,53,44.54,119,2,121,331,36.56,'06,'012,'01,'006,'0094
'06'012'006009,NA,NA,NA,海豐村,1,林炳坤,NA,'1,64,Y,NA,69,69,100,2,102,300,34,'06,'012,'01,'006,'0095
'06'012'006009,NA,NA,NA,海豐村,2,楊曜,NA,'1,46,N,*,31,31,100,2,102,300,34,'06,'012,'01,'006,'0095
'06'012'006009,NA,NA,NA,南港村,1,林炳坤,NA,'1,64,Y,NA,254,60.77,418,9,427,998,42.79,'06,'012,'01,'006,'0096
'06'012'006009,NA,NA,NA,南港村,2,楊曜,NA,'1,46,N,*,164,39.23,418,9,427,998,42.79,'06,'012,'01,'006,'0096
'06'013'001000,NA,NA,NA,長潭里,1,林右昌,NA,'1,41,N,NA,253,57.76,438,7,445,553,80.47,'06,'013,'01,'001,'0001
'06'013'001000,NA,NA,NA,長潭里,2,黃小陵,NA,'2,42,N,NA,11,2.51,438,7,445,553,80.47,'06,'013,'01,'001,'0001
'06'013'001000,NA,NA,NA,長潭里,3,謝國樑,NA,'1,37,Y,*,164,37.44,438,7,445,553,80.47,'06,'013,'01,'001,'0001
'06'013'001000,NA,NA,NA,長潭里,4,張耿輝,NA,'1,51,N,NA,10,2.28,438,7,445,553,80.47,'06,'013,'01,'001,'0001
'06'013'001000,NA,NA,NA,長潭里,5,周一成,NA,'1,54,N,NA,0,0,438,7,445,553,80.47,'06,'013,'01,'001,'0001
'06'013'001000,NA,NA,NA,砂子里,1,林右昌,NA,'1,41,N,NA,1016,41.78,2432,38,2470,3748,65.9,'06,'013,'01,'001,'0002
'06'013'001000,NA,NA,NA,砂子里,2,黃小陵,NA,'2,42,N,NA,28,1.15,2432,38,2470,3748,65.9,'06,'013,'01,'001,'0002
'06'013'001000,NA,NA,NA,砂子里,3,謝國樑,NA,'1,37,Y,*,1274,52.38,2432,38,2470,3748,65.9,'06,'013,'01,'001,'0002
'06'013'001000,NA,NA,NA,砂子里,4,張耿輝,NA,'1,51,N,NA,104,4.28,2432,38,2470,3748,65.9,'06,'013,'01,'001,'0002
'06'013'001000,NA,NA,NA,砂子里,5,周一成,NA,'1,54,N,NA,10,0.41,2432,38,2470,3748,65.9,'06,'013,'01,'001,'0002
'06'013'001000,NA,NA,NA,八斗里,1,林右昌,NA,'1,41,N,NA,648,63.34,1023,24,1047,1483,70.6,'06,'013,'01,'001,'0003
'06'013'001000,NA,NA,NA,八斗里,2,黃小陵,NA,'2,42,N,NA,17,1.66,1023,24,1047,1483,70.6,'06,'013,'01,'001,'0003
'06'013'001000,NA,NA,NA,八斗里,3,謝國樑,NA,'1,37,Y,*,335,32.75,1023,24,1047,1483,70.6,'06,'013,'01,'001,'0003
'06'013'001000,NA,NA,NA,八斗里,4,張耿輝,NA,'1,51,N,NA,22,2.15,1023,24,1047,1483,70.6,'06,'013,'01,'001,'0003
'06'013'001000,NA,NA,NA,八斗里,5,周一成,NA,'1,54,N,NA,1,0.1,1023,24,1047,1483,70.6,'06,'013,'01,'001,'0003
'06'013'001000,NA,NA,NA,碧砂里,1,林右昌,NA,'1,41,N,NA,479,57.78,829,17,846,1239,68.28,'06,'013,'01,'001,'0004
'06'013'001000,NA,NA,NA,碧砂里,2,黃小陵,NA,'2,42,N,NA,7,0.84,829,17,846,1239,68.28,'06,'013,'01,'001,'0004
'06'013'001000,NA,NA,NA,碧砂里,3,謝國樑,NA,'1,37,Y,*,320,38.6,829,17,846,1239,68.28,'06,'013,'01,'001,'0004
'06'013'001000,NA,NA,NA,碧砂里,4,張耿輝,NA,'1,51,N,NA,22,2.65,829,17,846,1239,68.28,'06,'013,'01,'001,'0004
'06'013'001000,NA,NA,NA,碧砂里,5,周一成,NA,'1,54,N,NA,1,0.12,829,17,846,1239,68.28,'06,'013,'01,'001,'0004
'06'013'001000,NA,NA,NA,新富里,1,林右昌,NA,'1,41,N,NA,1014,39.97,2537,39,2576,3791,67.95,'06,'013,'01,'001,'0005
'06'013'001000,NA,NA,NA,新富里,2,黃小陵,NA,'2,42,N,NA,23,0.91,2537,39,2576,3791,67.95,'06,'013,'01,'001,'0005
'06'013'001000,NA,NA,NA,新富里,3,謝國樑,NA,'1,37,Y,*,1396,55.03,2537,39,2576,3791,67.95,'06,'013,'01,'001,'0005
'06'013'001000,NA,NA,NA,新富里,4,張耿輝,NA,'1,51,N,NA,96,3.78,2537,39,2576,3791,67.95,'06,'013,'01,'001,'0005
'06'013'001000,NA,NA,NA,新富里,5,周一成,NA,'1,54,N,NA,8,0.32,2537,39,2576,3791,67.95,'06,'013,'01,'001,'0005
'06'013'001000,NA,NA,NA,新豐里,1,林右昌,NA,'1,41,N,NA,966,35.06,2755,32,2787,4129,67.5,'06,'013,'01,'001,'0006
'06'013'001000,NA,NA,NA,新豐里,2,黃小陵,NA,'2,42,N,NA,33,1.2,2755,32,2787,4129,67.5,'06,'013,'01,'001,'0006
'06'013'001000,NA,NA,NA,新豐里,3,謝國樑,NA,'1,37,Y,*,1668,60.54,2755,32,2787,4129,67.5,'06,'013,'01,'001,'0006
'06'013'001000,NA,NA,NA,新豐里,4,張耿輝,NA,'1,51,N,NA,85,3.09,2755,32,2787,4129,67.5,'06,'013,'01,'001,'0006
'06'013'001000,NA,NA,NA,新豐里,5,周一成,NA,'1,54,N,NA,3,0.11,2755,32,2787,4129,67.5,'06,'013,'01,'001,'0006
'06'013'001000,NA,NA,NA,平寮里,1,林右昌,NA,'1,41,N,NA,417,44.41,939,19,958,1344,71.28,'06,'013,'01,'001,'0007
'06'013'001000,NA,NA,NA,平寮里,2,黃小陵,NA,'2,42,N,NA,15,1.6,939,19,958,1344,71.28,'06,'013,'01,'001,'0007
'06'013'001000,NA,NA,NA,平寮里,3,謝國樑,NA,'1,37,Y,*,486,51.76,939,19,958,1344,71.28,'06,'013,'01,'001,'0007
'06'013'001000,NA,NA,NA,平寮里,4,張耿輝,NA,'1,51,N,NA,17,1.81,939,19,958,1344,71.28,'06,'013,'01,'001,'0007
'06'013'001000,NA,NA,NA,平寮里,5,周一成,NA,'1,54,N,NA,4,0.43,939,19,958,1344,71.28,'06,'013,'01,'001,'0007
'06'013'001000,NA,NA,NA,社寮里,1,林右昌,NA,'1,41,N,NA,565,47.68,1185,27,1212,1730,70.06,'06,'013,'01,'001,'0008
'06'013'001000,NA,NA,NA,社寮里,2,黃小陵,NA,'2,42,N,NA,24,2.03,1185,27,1212,1730,70.06,'06,'013,'01,'001,'0008
'06'013'001000,NA,NA,NA,社寮里,3,謝國樑,NA,'1,37,Y,*,561,47.34,1185,27,1212,1730,70.06,'06,'013,'01,'001,'0008
'06'013'001000,NA,NA,NA,社寮里,4,張耿輝,NA,'1,51,N,NA,29,2.45,1185,27,1212,1730,70.06,'06,'013,'01,'001,'0008
'06'013'001000,NA,NA,NA,社寮里,5,周一成,NA,'1,54,N,NA,6,0.51,1185,27,1212,1730,70.06,'06,'013,'01,'001,'0008
'06'013'001000,NA,NA,NA,和憲里,1,林右昌,NA,'1,41,N,NA,180,32.97,546,9,555,819,67.77,'06,'013,'01,'001,'0009
'06'013'001000,NA,NA,NA,和憲里,2,黃小陵,NA,'2,42,N,NA,7,1.28,546,9,555,819,67.77,'06,'013,'01,'001,'0009
'06'013'001000,NA,NA,NA,和憲里,3,謝國樑,NA,'1,37,Y,*,345,63.19,546,9,555,819,67.77,'06,'013,'01,'001,'0009
'06'013'001000,NA,NA,NA,和憲里,4,張耿輝,NA,'1,51,N,NA,11,2.01,546,9,555,819,67.77,'06,'013,'01,'001,'0009
'06'013'001000,NA,NA,NA,和憲里,5,周一成,NA,'1,54,N,NA,3,0.55,546,9,555,819,67.77,'06,'013,'01,'001,'0009
'06'013'001001,NA,NA,NA,海濱里,1,林右昌,NA,'1,41,N,NA,234,38.87,602,8,610,861,70.85,'06,'013,'01,'001,'0010
'06'013'001001,NA,NA,NA,海濱里,2,黃小陵,NA,'2,42,N,NA,8,1.33,602,8,610,861,70.85,'06,'013,'01,'001,'0010
'06'013'001001,NA,NA,NA,海濱里,3,謝國樑,NA,'1,37,Y,*,342,56.81,602,8,610,861,70.85,'06,'013,'01,'001,'0010
'06'013'001001,NA,NA,NA,海濱里,4,張耿輝,NA,'1,51,N,NA,16,2.66,602,8,610,861,70.85,'06,'013,'01,'001,'0010
'06'013'001001,NA,NA,NA,海濱里,5,周一成,NA,'1,54,N,NA,2,0.33,602,8,610,861,70.85,'06,'013,'01,'001,'0010
'06'013'001001,NA,NA,NA,正濱里,1,林右昌,NA,'1,41,N,NA,268,36.56,733,12,745,1044,71.36,'06,'013,'01,'001,'0011
'06'013'001001,NA,NA,NA,正濱里,2,黃小陵,NA,'2,42,N,NA,9,1.23,733,12,745,1044,71.36,'06,'013,'01,'001,'0011
'06'013'001001,NA,NA,NA,正濱里,3,謝國樑,NA,'1,37,Y,*,433,59.07,733,12,745,1044,71.36,'06,'013,'01,'001,'0011
'06'013'001001,NA,NA,NA,正濱里,4,張耿輝,NA,'1,51,N,NA,19,2.59,733,12,745,1044,71.36,'06,'013,'01,'001,'0011
'06'013'001001,NA,NA,NA,正濱里,5,周一成,NA,'1,54,N,NA,4,0.55,733,12,745,1044,71.36,'06,'013,'01,'001,'0011
'06'013'001001,NA,NA,NA,中正里,1,林右昌,NA,'1,41,N,NA,511,40.62,1258,21,1279,2040,62.7,'06,'013,'01,'001,'0012
'06'013'001001,NA,NA,NA,中正里,2,黃小陵,NA,'2,42,N,NA,18,1.43,1258,21,1279,2040,62.7,'06,'013,'01,'001,'0012
'06'013'001001,NA,NA,NA,中正里,3,謝國樑,NA,'1,37,Y,*,676,53.74,1258,21,1279,2040,62.7,'06,'013,'01,'001,'0012
'06'013'001001,NA,NA,NA,中正里,4,張耿輝,NA,'1,51,N,NA,47,3.74,1258,21,1279,2040,62.7,'06,'013,'01,'001,'0012
'06'013'001001,NA,NA,NA,中正里,5,周一成,NA,'1,54,N,NA,6,0.48,1258,21,1279,2040,62.7,'06,'013,'01,'001,'0012
'06'013'001001,NA,NA,NA,中濱里,1,林右昌,NA,'1,41,N,NA,321,37.9,847,17,864,1214,71.17,'06,'013,'01,'001,'0013
'06'013'001001,NA,NA,NA,中濱里,2,黃小陵,NA,'2,42,N,NA,13,1.53,847,17,864,1214,71.17,'06,'013,'01,'001,'0013
'06'013'001001,NA,NA,NA,中濱里,3,謝國樑,NA,'1,37,Y,*,484,57.14,847,17,864,1214,71.17,'06,'013,'01,'001,'0013
'06'013'001001,NA,NA,NA,中濱里,4,張耿輝,NA,'1,51,N,NA,24,2.83,847,17,864,1214,71.17,'06,'013,'01,'001,'0013
'06'013'001001,NA,NA,NA,中濱里,5,周一成,NA,'1,54,N,NA,5,0.59,847,17,864,1214,71.17,'06,'013,'01,'001,'0013
'06'013'001001,NA,NA,NA,建國里,1,林右昌,NA,'1,41,N,NA,462,34.61,1335,27,1362,1879,72.49,'06,'013,'01,'001,'0014
'06'013'001001,NA,NA,NA,建國里,2,黃小陵,NA,'2,42,N,NA,17,1.27,1335,27,1362,1879,72.49,'06,'013,'01,'001,'0014
'06'013'001001,NA,NA,NA,建國里,3,謝國樑,NA,'1,37,Y,*,773,57.9,1335,27,1362,1879,72.49,'06,'013,'01,'001,'0014
'06'013'001001,NA,NA,NA,建國里,4,張耿輝,NA,'1,51,N,NA,78,5.84,1335,27,1362,1879,72.49,'06,'013,'01,'001,'0014
'06'013'001001,NA,NA,NA,建國里,5,周一成,NA,'1,54,N,NA,5,0.37,1335,27,1362,1879,72.49,'06,'013,'01,'001,'0014
'06'013'001001,NA,NA,NA,砂灣里,1,林右昌,NA,'1,41,N,NA,428,31.2,1372,25,1397,1969,70.95,'06,'013,'01,'001,'0015
'06'013'001001,NA,NA,NA,砂灣里,2,黃小陵,NA,'2,42,N,NA,20,1.46,1372,25,1397,1969,70.95,'06,'013,'01,'001,'0015
'06'013'001001,NA,NA,NA,砂灣里,3,謝國樑,NA,'1,37,Y,*,867,63.19,1372,25,1397,1969,70.95,'06,'013,'01,'001,'0015
'06'013'001001,NA,NA,NA,砂灣里,4,張耿輝,NA,'1,51,N,NA,44,3.21,1372,25,1397,1969,70.95,'06,'013,'01,'001,'0015
'06'013'001001,NA,NA,NA,砂灣里,5,周一成,NA,'1,54,N,NA,13,0.95,1372,25,1397,1969,70.95,'06,'013,'01,'001,'0015
'06'013'001001,NA,NA,NA,真砂里,1,林右昌,NA,'1,41,N,NA,354,36.16,979,23,1002,1337,74.94,'06,'013,'01,'001,'0016
'06'013'001001,NA,NA,NA,真砂里,2,黃小陵,NA,'2,42,N,NA,9,0.92,979,23,1002,1337,74.94,'06,'013,'01,'001,'0016
'06'013'001001,NA,NA,NA,真砂里,3,謝國樑,NA,'1,37,Y,*,584,59.65,979,23,1002,1337,74.94,'06,'013,'01,'001,'0016
'06'013'001001,NA,NA,NA,真砂里,4,張耿輝,NA,'1,51,N,NA,30,3.06,979,23,1002,1337,74.94,'06,'013,'01,'001,'0016
'06'013'001001,NA,NA,NA,真砂里,5,周一成,NA,'1,54,N,NA,2,0.2,979,23,1002,1337,74.94,'06,'013,'01,'001,'0016
'06'013'001001,NA,NA,NA,正砂里,1,林右昌,NA,'1,41,N,NA,582,35.36,1646,24,1670,2248,74.29,'06,'013,'01,'001,'0017
'06'013'001001,NA,NA,NA,正砂里,2,黃小陵,NA,'2,42,N,NA,13,0.79,1646,24,1670,2248,74.29,'06,'013,'01,'001,'0017
'06'013'001001,NA,NA,NA,正砂里,3,謝國樑,NA,'1,37,Y,*,991,60.21,1646,24,1670,2248,74.29,'06,'013,'01,'001,'0017
'06'013'001001,NA,NA,NA,正砂里,4,張耿輝,NA,'1,51,N,NA,53,3.22,1646,24,1670,2248,74.29,'06,'013,'01,'001,'0017
'06'013'001001,NA,NA,NA,正砂里,5,周一成,NA,'1,54,N,NA,7,0.43,1646,24,1670,2248,74.29,'06,'013,'01,'001,'0017
'06'013'001001,NA,NA,NA,中砂里,1,林右昌,NA,'1,41,N,NA,321,37.46,857,9,866,1139,76.03,'06,'013,'01,'001,'0018
'06'013'001001,NA,NA,NA,中砂里,2,黃小陵,NA,'2,42,N,NA,10,1.17,857,9,866,1139,76.03,'06,'013,'01,'001,'0018
'06'013'001001,NA,NA,NA,中砂里,3,謝國樑,NA,'1,37,Y,*,489,57.06,857,9,866,1139,76.03,'06,'013,'01,'001,'0018
'06'013'001001,NA,NA,NA,中砂里,4,張耿輝,NA,'1,51,N,NA,32,3.73,857,9,866,1139,76.03,'06,'013,'01,'001,'0018
'06'013'001001,NA,NA,NA,中砂里,5,周一成,NA,'1,54,N,NA,5,0.58,857,9,866,1139,76.03,'06,'013,'01,'001,'0018
'06'013'001001,NA,NA,NA,入船里,1,林右昌,NA,'1,41,N,NA,264,38.71,682,7,689,962,71.62,'06,'013,'01,'001,'0019
'06'013'001001,NA,NA,NA,入船里,2,黃小陵,NA,'2,42,N,NA,7,1.03,682,7,689,962,71.62,'06,'013,'01,'001,'0019
'06'013'001001,NA,NA,NA,入船里,3,謝國樑,NA,'1,37,Y,*,377,55.28,682,7,689,962,71.62,'06,'013,'01,'001,'0019
'06'013'001001,NA,NA,NA,入船里,4,張耿輝,NA,'1,51,N,NA,31,4.55,682,7,689,962,71.62,'06,'013,'01,'001,'0019
